umur,pendapatan,skor_kredit,jumlah_pinjaman,rasio_pinjaman_pendapatan,disetujui_encoded,pekerjaan_Freelance,pekerjaan_Kontrak,pekerjaan_Tetap,kategori_umur_Dewasa,kategori_umur_Muda,kategori_umur_Senior,kategori_skor_kredit_Excellent,kategori_skor_kredit_Fair,kategori_skor_kredit_Good,kategori_skor_kredit_Poor,kategori_pendapatan_Rendah,kategori_pendapatan_Sedang,kategori_pendapatan_Tinggi
0.020679724837616813,-0.26017562079753237,-0.5491394029504109,-1.4096002075960643,-0.8292863729078017,1,False,True,False,True,False,False,False,True,False,False,False,True,False
0.10613313325752195,-0.49572023051025244,1.0190946875690685,-0.7914193325676095,-0.4344780224179581,1,False,False,True,True,False,False,False,False,True,False,False,True,False
0.27703995009733223,-0.3015218261181205,1.1478303218654438,-0.6791518170932609,-0.47176885918773986,1,False,False,True,True,False,False,False,False,True,False,False,True,False
-1.5174816267206757,-0.8419116537424767,1.7212890564583878,-0.04340057583946659,0.287750374898376,0,False,False,True,False,True,False,True,False,False,False,True,False,False
1.1315740342963836,-1.5171405826997109,0.11794524749444234,-1.1006649129697559,0.48190628142094105,0,True,False,False,False,False,True,False,True,False,False,True,False,False
0.6188535837769528,-1.0245592453120442,-0.8300171505061386,1.4871474020853281,1.7112347383004476,0,True,False,False,True,False,False,False,True,False,False,True,False,False
1.387934259556099,1.4524765712771126,-0.9587527848025137,1.724153345156092,-0.2860429425870119,1,True,False,False,False,False,True,False,False,False,True,False,False,True
1.473387667976004,-0.40145760369891803,-1.052378700654423,-0.23111782603039174,-0.2000773476865337,1,True,False,False,False,False,True,False,False,False,True,False,True,False
0.5334001753570476,0.5791683743755188,-0.6193588398393428,-0.3739460301364196,-0.6416262769501224,0,False,True,False,True,False,False,False,True,False,False,False,True,False
-1.6029350351405807,0.8546854323991889,-0.8300171505061386,-0.5397213435386462,-0.7517517451057766,0,True,False,False,False,True,False,False,True,False,False,False,False,True
0.10613313325752195,-0.6435976052922325,-0.712984755691252,-1.2206337821839903,-0.5989124451673019,0,False,True,False,True,False,False,False,True,False,False,True,False,False
0.27703995009733223,1.6230215188185493,0.09453876853146503,0.11395324295507171,-0.7118626666867629,1,False,True,False,True,False,False,False,True,False,False,False,False,True
0.7043069921968579,-0.9732822126594945,-0.6544685582838087,-1.535392362213876,-0.6363622990277101,0,False,True,False,True,False,False,False,True,False,False,True,False,False
1.0461206258764784,-1.081817165826894,-1.8716054643586286,-0.2529547663963429,0.4637624520672301,0,True,False,False,False,False,True,False,False,False,True,True,False,False
0.27703995009733223,-0.5277380824416652,0.5158553898650565,0.8203087534119995,0.4512577043057533,0,False,False,True,True,False,False,False,False,True,False,False,True,False
0.8752138090366681,1.3650652665011345,0.41052623453165865,-1.3544995176944188,-1.0391597024272958,1,False,True,False,False,False,True,False,False,True,False,False,False,True
1.1315740342963836,-1.2326706260628046,-0.7246879951727406,0.4240310520670849,1.3727102244474871,1,False,True,False,False,False,True,False,True,False,False,True,False,False
1.0461206258764784,-1.1432885232717283,-0.8768301084320931,1.3182390562119155,1.9077033502644154,0,True,False,False,False,False,True,False,True,False,False,True,False,False
-0.7484009509415294,-1.3179502790721327,-0.5608426424318995,-0.706652413566731,0.47764299613671735,1,False,True,False,True,False,False,False,True,False,False,True,False,False
1.1315740342963836,0.6954029639350735,-0.42040376865403567,-0.40738359180680667,-0.6792777138005502,0,False,True,False,False,False,True,False,True,False,False,False,False,True
-1.0047611762012447,-1.3010897401805364,-0.6661717977652973,-1.0046608440851579,0.14512366850863975,0,True,False,False,False,True,False,False,True,False,False,True,False,False
-0.4065873172619089,1.0046698166963752,0.9488752506801367,1.4927083773355911,-0.206641633765195,1,False,False,True,True,False,False,False,False,True,False,False,False,True
-1.5174816267206757,-0.45066837386620834,-0.09271306317235341,0.4549865446150352,0.18497343324018237,1,False,True,False,False,True,False,False,True,False,False,False,True,False
0.44794676693714247,0.5030764004853114,0.22327440282784022,1.3762158231766315,-0.038861637295748826,1,True,False,False,True,False,False,False,True,False,False,False,True,False
1.1315740342963836,0.32333659458614455,-1.4268823640620598,0.654006287053388,-0.20559954681062562,0,True,False,False,False,False,True,False,False,False,True,False,True,False
-0.492040725681814,-0.15488471331433343,0.3286035581612381,-1.3805751006922424,-0.8417670526342633,1,False,True,False,True,False,False,False,False,True,False,False,True,False
1.473387667976004,0.719102794786518,-2.03545081709947,-0.8605137083475551,-0.8244136533730819,1,True,False,False,False,False,True,False,False,False,True,False,False,True
1.2170274427162886,0.981031688490279,1.7446955354213651,-0.18907453757291262,-0.6749615798680768,1,False,False,True,False,False,True,True,False,False,False,False,False,True
0.7043069921968579,-1.6052094669256416,1.779805253865831,-0.9151253074005796,1.0297759604691512,0,False,False,True,True,False,False,True,False,False,False,True,False,False
1.473387667976004,0.11360542237825702,0.024319331642533124,1.5532055649761938,0.24578645255138296,0,False,True,False,False,False,True,False,True,False,False,False,True,False
0.020679724837616813,-1.0535656976969057,-0.19804221850575127,1.1641888257592836,1.5340031510184977,0,True,False,False,True,False,False,False,True,False,False,True,False,False
0.36249335851723735,0.06609244512542059,-0.7949074320616726,0.3152283461819762,-0.21384139929772103,0,False,True,False,True,False,False,False,True,False,False,False,True,False
0.5334001753570476,0.7827989400664527,-0.7949074320616726,-0.5362317863432178,-0.7369971439826077,0,False,True,False,True,False,False,False,True,False,False,False,False,True
-0.15022709200219345,1.5987793644018593,-1.7311665905807647,-0.7005510432199299,-0.9012667261740908,1,True,False,False,True,False,False,False,False,False,True,False,False,True
-1.4320282183007704,1.3064203947002828,-1.9184184222845833,1.6132695247856539,-0.27147397385508787,1,True,False,False,False,True,False,False,False,False,True,False,False,True
1.0461206258764784,1.4492381525637144,-0.45551348709850165,1.4529834764648806,-0.35211213731085467,0,True,False,False,False,False,True,False,True,False,False,False,False,True
-0.2356805004220986,-0.7835392049418414,1.241456237717353,-1.453506440852737,-0.675849746686374,0,False,False,True,True,False,False,False,False,True,False,True,False,False
-0.8338543593614345,-1.4679742461984102,0.48074567142059055,-1.64747694801441,-0.3123316354911333,1,False,True,False,True,False,False,False,False,True,False,True,False,False
-1.688388443560486,-1.0311336815772374,-1.3566629271731279,-0.2331308484179918,0.40170633978075054,1,True,False,False,False,True,False,False,False,False,True,True,False,False
1.2170274427162886,-1.4509064795545126,1.7681020143843424,0.7303161819885706,2.5255475292959066,0,False,False,True,False,False,True,True,False,False,False,True,False,False
-0.492040725681814,-0.2320349457823044,-0.13952602109830803,1.7203047305866646,0.5973449685486705,0,False,True,False,True,False,False,False,True,False,False,False,True,False
-0.15022709200219345,-0.4024376667858788,-0.3501843317651038,0.9746988654619051,0.4052092478721375,0,False,True,False,True,False,False,False,True,False,False,False,True,False
1.0461206258764784,-1.5663478602644343,0.6562942636429203,0.2872755631849031,2.5958372306048694,0,False,False,True,False,False,True,False,False,True,False,True,False,False
-0.15022709200219345,-0.08197954523292492,0.3637132766057041,0.25160311900827825,-0.16357848028792013,1,False,True,False,True,False,False,False,False,True,False,False,True,False
-1.688388443560486,-0.2746980563040809,0.08283552904997639,0.8510646007977445,0.23285591973459163,1,False,True,False,False,True,False,False,True,False,False,False,True,False
-0.492040725681814,-0.5259770346140556,-0.6895782767282747,-0.42190189799173516,-0.2194968689842201,0,False,True,False,True,False,False,False,True,False,False,False,True,False
-1.1756679930410552,-0.8864417543697246,-0.045900105246398794,-0.5771471773221563,-0.02400920339893946,0,True,False,False,False,True,False,False,True,False,False,True,False,False
-1.5174816267206757,0.9905822102094028,0.38711975556868133,0.13722836657540122,-0.5846999584727478,1,False,True,False,False,True,False,False,False,True,False,False,False,True
-0.6629475425216242,-0.19625517281941374,1.8266182117917855,1.1931679107989654,0.32596349736652963,1,False,False,True,True,False,False,True,False,False,False,False,True,False
1.6442944848158143,-0.9645902890713944,0.5509651083095225,0.7551752247663889,1.0300508358554539,0,False,False,True,False,False,True,False,False,True,False,True,False,False
-0.5774941341017191,-1.3007303901830998,-1.4268823640620598,-0.4681233349326259,0.6822944708045993,0,True,False,False,True,False,False,False,False,False,True,True,False,False
0.8752138090366681,-0.4173673785584203,0.22327440282784022,0.311303173228492,0.08420229917362762,1,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.06477368358228833,-1.3759521239337271,0.17646144490188562,-1.208484588942375,0.05528494208280371,0,False,True,False,True,False,False,False,True,False,False,True,False,False
0.789760400616763,0.7728419182152396,-0.712984755691252,-1.6273177072083462,-1.065894669170063,0,False,True,False,False,False,True,False,True,False,False,False,False,True
-1.4320282183007704,0.8277908403664321,-0.8183139110246499,1.713912250240751,-0.07573230582058937,0,False,True,False,False,True,False,False,True,False,False,False,False,True
-0.8338543593614345,1.3716362101637607,-0.0693065842093761,0.7113807899060943,-0.5182562049609,0,False,True,False,True,False,False,False,True,False,False,False,False,True
-0.15022709200219345,0.1600874997734371,0.2700873607537948,-0.17151835418620745,-0.44381633796666575,1,True,False,False,True,False,False,False,True,False,False,False,True,False
-0.7484009509415294,-0.659320331880931,2.04897976194007,1.4572932503741898,0.9752110903354054,0,False,False,True,True,False,False,True,False,False,False,True,False,False
1.5588410763959093,-1.5510378428790552,0.39882299505017,-0.6568598681082641,1.1923327469234197,0,False,True,False,False,False,True,False,False,True,False,True,False,False
0.36249335851723735,0.08000483938362137,-0.30337137383914914,1.7791098911059025,0.35817816674025904,1,True,False,False,True,False,False,False,True,False,False,False,True,False
0.6188535837769528,0.5887687626979586,-1.4385856035435485,-0.9097146991844097,-0.8171463515645293,0,True,False,False,True,False,False,False,False,False,True,False,True,False
-1.3465748098808654,-0.9756113905046493,0.5509651083095225,-0.0010611120833625364,0.494478757561692,0,False,False,True,False,True,False,False,False,True,False,True,False,False
-1.2611214014609602,-1.2140994880473426,1.5223339852730806,-0.9842785130162892,0.03448880853570553,0,False,False,True,False,True,False,True,False,False,False,True,False,False
-1.688388443560486,-0.546481716217236,-1.590727716802901,-1.3723476070558742,-0.7239792352373537,0,True,False,False,False,True,False,False,False,False,True,False,True,False
0.10613313325752195,-0.27179609163795837,-1.7077601116177874,-1.0482909461569898,-0.6574180635012876,0,True,False,False,True,False,False,False,False,False,True,False,True,False
0.020679724837616813,-0.43952871797915566,-0.13952602109830803,-0.005539126297900878,-0.06035289062408817,1,True,False,False,True,False,False,False,True,False,False,False,True,False
0.6188535837769528,1.5803632591336711,0.3286035581612381,-0.5260851954444914,-0.8576223942790152,1,False,True,False,True,False,False,False,False,True,False,False,False,True
-1.4320282183007704,-1.2787407703885694,0.4573391924576133,1.258404843916048,2.323661333098927,0,False,False,True,False,True,False,False,False,True,False,True,False,False
0.27703995009733223,1.0373508750485427,-0.6310620793208315,1.2552904083302143,-0.28399341891087354,1,False,True,False,True,False,False,False,True,False,False,False,False,True
1.387934259556099,-1.2627143814100286,2.0138700434956043,1.8368094414644536,2.817579357292046,0,False,False,True,False,False,True,True,False,False,False,True,False,False
-1.3465748098808654,-0.4235665540811502,0.2934938397167721,-1.2950839885839516,-0.7260256205090674,1,False,True,False,False,True,False,False,False,True,False,False,True,False
0.7043069921968579,-0.1687639278481489,-1.216224053395264,-0.3237767711170826,-0.36950879186191293,0,True,False,False,True,False,False,False,False,False,True,False,True,False
1.0461206258764784,0.49939985418324606,-0.010790386801932835,1.5957257875634645,0.03618770202448179,1,False,True,False,False,False,True,False,True,False,False,False,True,False
-1.688388443560486,1.6328365081653762,1.7329922959398765,0.7055266785369139,-0.5742842488665267,1,False,False,True,False,True,False,True,False,False,False,False,False,True
0.8752138090366681,0.1649625908563689,-1.6258374352473668,-1.3409246597243625,-0.8913596794696685,0,True,False,False,False,False,True,False,False,False,True,False,True,False
1.6442944848158143,1.5665853300742951,0.14135172645741964,1.3614410681135387,-0.40418170712732504,1,False,True,False,False,False,True,False,True,False,False,False,False,True
-0.7484009509415294,0.10468104668598374,-0.32677785280212646,-0.30098639666007787,-0.4733874507230958,0,True,False,False,True,False,False,False,True,False,False,False,True,False
-1.0047611762012447,-0.24628845089120346,-1.5673212378399237,-1.2219763760004299,-0.7462078952341149,1,True,False,False,False,True,False,False,False,False,True,False,True,False
0.44794676693714247,-0.25977552377014906,0.902062292754182,-0.3438067020627401,-0.3342223929354545,1,False,False,True,True,False,False,False,False,True,False,False,True,False
-0.492040725681814,-0.9942110514410742,0.2466808817908175,-1.482647904922498,-0.5850660301486689,0,True,False,False,True,False,False,False,True,False,False,True,False,False
1.3024808511361938,0.6585833655746333,0.6797007426058976,0.2544865769363521,-0.4623015073609339,1,False,False,True,False,False,True,False,False,True,False,False,False,True
-0.7484009509415294,1.644572428923985,0.7967331374207842,-0.7756969323271915,-0.9238771104533069,1,False,False,True,True,False,False,False,False,True,False,False,False,True
-1.688388443560486,0.48458753266364674,0.7499201794948296,0.43411222824068124,-0.34638383841701414,1,False,False,True,False,True,False,False,False,True,False,False,True,False
0.789760400616763,-0.0804012769396486,-1.824792506432674,-0.3056457485971557,-0.4014288352706981,1,True,False,False,False,False,True,False,False,False,True,False,True,False
-1.4320282183007704,1.1445656244456628,-0.5374361634689222,-1.5692233529335238,-1.0785041135955709,0,False,True,False,False,True,False,False,True,False,False,False,False,True
0.36249335851723735,1.2893508817551016,0.4573391924576133,-1.1408669650545227,-0.9778692947512241,1,False,True,False,True,False,False,False,False,True,False,False,False,True
-0.7484009509415294,-0.736846795258745,-0.7832041925801839,-1.4627371532382223,-0.702097654363784,0,False,True,False,True,False,False,False,True,False,False,True,False,False
0.789760400616763,0.39486237868711277,0.9137655322356707,1.4947281293354002,0.05574281196179531,1,False,False,True,False,False,True,False,False,True,False,False,True,False
-0.06477368358228833,0.12515856360253272,-1.4971018009509918,1.5006247168590623,0.2176208615232188,0,True,False,False,True,False,False,False,False,False,True,False,True,False
0.7043069921968579,-1.5290984777547925,-0.45551348709850165,-0.21590680395644873,1.702538517797819,1,False,True,False,True,False,False,False,True,False,False,True,False,False
0.6188535837769528,-0.791707044111434,-0.8183139110246499,0.004855374831240566,0.26132142456998264,0,False,True,False,True,False,False,False,True,False,False,True,False,False
0.27703995009733223,-1.0535785039063175,1.6393663800879672,-1.0039249284274459,-0.17061261826256136,0,False,False,True,True,False,False,True,False,False,False,True,False,False
-1.0047611762012447,1.0510387725750836,0.5977780662354771,1.1987962545327417,-0.3040210503059794,1,False,False,True,False,True,False,False,False,True,False,False,False,True
0.020679724837616813,0.0388220102497727,1.6393663800879672,0.5006177294399026,-0.12572087485735878,1,False,False,True,True,False,False,True,False,False,False,False,True,False
0.19158654167742709,-1.3011341738465259,-0.6193588398393428,-1.6870344045555288,-0.5390346126197996,0,True,False,False,True,False,False,False,True,False,False,True,False,False
-0.15022709200219345,0.4494071291079273,0.3286035581612381,-0.6769699755090589,-0.7114943566341828,1,False,True,False,True,False,False,False,False,True,False,False,True,False
-0.7484009509415294,0.7913851154101668,-0.32677785280212646,1.5513851686929034,-0.10956511272519909,1,False,True,False,True,False,False,False,True,False,False,False,False,True
-1.4320282183007704,-1.4176029618115373,-1.6726503931733214,0.6661871745976661,2.2880174717741024,0,True,False,False,False,True,False,False,False,False,True,True,False,False
0.9606672174565734,0.27362638225179087,-0.8417203899876272,-1.004832774822889,-0.7877193088560056,0,True,False,False,False,False,True,False,True,False,False,False,True,False
1.3024808511361938,0.39007305040054535,1.580850182680524,1.239914836383544,-0.030398154403435254,1,False,False,True,False,False,True,True,False,False,False,False,True,False
-1.09021458462115,-0.4845960973012748,-0.2682616553946832,-0.17043199216366747,-0.11390470750718809,0,False,True,False,False,True,False,False,True,False,False,False,True,False
-0.492040725681814,-1.1973708919193837,-0.10441630265384205,-0.8339732755773477,0.14701000679521034,0,False,True,False,True,False,False,False,True,False,False,True,False,False
1.2170274427162886,-1.2922111563885843,0.8201396163837615,-0.3977281178765063,0.7333988501431665,0,False,False,True,False,False,True,False,False,True,False,True,False,False
0.6188535837769528,1.3038411077046446,-0.7012815162097633,-0.5852243039244314,-0.8363296020065037,0,False,True,False,True,False,False,False,True,False,False,False,False,True
-0.3211339088420037,1.2613964788767738,-0.17463573954277398,0.09483492119878063,-0.6532853056978106,0,False,True,False,True,False,False,False,True,False,False,False,False,True
1.2170274427162886,0.4278577712702991,-1.68435363265481,0.16249480415684964,-0.41853636581780207,0,True,False,False,False,False,True,False,False,False,True,False,True,False
1.473387667976004,-0.8868802700253435,-1.122598137543355,1.315019190034805,1.2752821294451546,0,True,False,False,False,False,True,False,False,False,True,True,False,False
-0.5774941341017191,0.23056724940562578,-0.8417203899876272,-1.436820982452192,-0.9385008275230377,0,False,True,False,True,False,False,False,True,False,False,False,True,False
0.789760400616763,1.0135256985716425,1.3584886325322396,0.7164017318669271,-0.4274807839695557,1,False,False,True,False,False,True,False,False,True,False,False,False,True
1.6442944848158143,-0.8823457076926822,-1.8716054643586286,-0.9040962689653933,-0.2516967164865396,1,True,False,False,False,False,True,False,False,False,True,True,False,False
-1.6029350351405807,1.0699962312411375,-0.7832041925801839,0.5003612082003166,-0.5024546796510946,1,False,True,False,False,True,False,False,True,False,False,False,False,True
0.020679724837616813,-0.3385030543640167,0.22327440282784022,-1.6093419722991813,-0.9053540428257348,1,False,True,False,True,False,False,False,True,False,False,False,True,False
-1.1756679930410552,1.6436418443733884,-1.4034758850990825,0.06772131360804841,-0.7259693882403495,0,True,False,False,False,True,False,False,False,False,True,False,False,True
-1.09021458462115,1.5905705841688438,0.9488752506801367,-1.3480518979452427,-1.0543476469157889,1,False,False,True,False,True,False,False,False,True,False,False,False,True
0.8752138090366681,-0.015411316442162001,-0.5023264450244562,1.3318587059019447,0.24692885591100336,1,True,False,False,False,False,True,False,True,False,False,False,True,False
-0.492040725681814,-0.9213514812265111,0.2700873607537948,0.820381549002133,0.9965527124922051,1,False,True,False,True,False,False,False,True,False,False,True,False,False
-1.5174816267206757,-1.35239762415576,1.6159599011249899,0.4394875964445301,1.769443195321136,1,False,False,True,False,True,False,True,False,False,False,True,False,False
-0.6629475425216242,-1.0500241986940928,-0.45551348709850165,-0.11122696242864626,0.5255365308944494,0,False,True,False,True,False,False,False,True,False,False,True,False,False
-1.688388443560486,1.532992314385221,0.38711975556868133,1.0192206049707409,-0.47858041956164304,1,False,False,True,False,True,False,False,False,True,False,False,False,True
0.10613313325752195,-0.1958063733895701,0.41052623453165865,0.5759246227102329,0.047977158309986556,1,False,True,False,True,False,False,False,False,True,False,False,True,False
-1.5174816267206757,-0.1003461719647489,1.5925534221620126,-0.3137874939489232,-0.39619715973533787,1,False,False,True,False,True,False,True,False,False,False,False,True,False
-0.3211339088420037,0.8328374570420928,0.46904243193910194,1.2861332341447274,-0.2049529518188705,1,False,True,False,True,False,False,False,False,True,False,False,False,True
0.6188535837769528,0.9204193172434202,-1.1343013770248436,0.12863045482184246,-0.5706460671549813,0,True,False,False,True,False,False,False,False,False,True,False,False,True
0.8752138090366681,1.596492291820983,-0.8768301084320931,-1.3669499515341714,-1.0592496828131417,1,False,True,False,False,False,True,False,True,False,False,False,False,True
-0.9193077677813397,-1.0886195914263137,-0.947049545321025,-1.0190710423062102,-0.14665596365775305,0,True,False,False,True,False,False,False,False,False,True,True,False,False
-1.09021458462115,-0.6323896496216498,-0.7363912346542293,0.7358578367392653,0.5209447432067813,0,True,False,False,False,True,False,False,True,False,False,False,True,False
-1.09021458462115,-0.07807074086016226,0.902062292754182,0.797165544663254,0.06605534037051422,1,False,False,True,False,True,False,False,False,True,False,False,True,False
0.27703995009733223,1.0414795193495425,0.2700873607537948,-0.5797533462826437,-0.7956428733606665,1,False,True,False,True,False,False,False,True,False,False,False,False,True
0.19158654167742709,0.2847206343054742,0.6562942636429203,0.2543743443714444,-0.33326242656681393,1,False,False,True,True,False,False,False,False,True,False,False,True,False
1.1315740342963836,-1.1553211212150458,1.943650606606672,-0.5454602555246333,0.33688948920591616,1,False,False,True,False,False,True,True,False,False,False,True,False,False
-0.06477368358228833,0.10376540271303428,0.5743715872724998,0.57136339286085,-0.13170964444976768,1,False,False,True,True,False,False,False,False,True,False,False,True,False
-0.2356805004220986,1.2534199567144555,0.04772581060551043,-0.7657909431552983,-0.8763990026922178,0,False,True,False,True,False,False,False,True,False,False,False,False,True
-0.8338543593614345,0.07427309050442511,0.3754165160871927,-1.1175321432613698,-0.7857142437598313,1,False,True,False,True,False,False,False,False,True,False,False,True,False
-1.688388443560486,1.217590123114773,-0.9002365873950704,1.4226514499254699,-0.2944955874352948,0,True,False,False,False,True,False,False,False,False,True,False,False,True
1.6442944848158143,-1.3755134142446324,-1.719463351099276,1.0214037490605317,2.4921715854545323,0,True,False,False,False,False,True,False,False,False,True,True,False,False
-0.5774941341017191,0.7411015341544176,-0.045900105246398794,1.296014330987589,-0.16713965859137844,0,True,False,False,True,False,False,False,True,False,False,False,False,True
-1.3465748098808654,0.7084305655429989,-1.0991916585803776,-1.5584485925338538,-1.0389163698627226,1,True,False,False,False,True,False,False,False,False,True,False,False,True
-0.2356805004220986,1.5930062863922883,-1.8833087038401173,-0.46715347479886826,-0.8451582518345164,1,True,False,False,True,False,False,False,False,False,True,False,False,True
-1.688388443560486,1.4715157180365364,1.7915084933473198,-0.06536718787293203,-0.7307876141758965,1,False,False,True,False,True,False,True,False,False,False,False,False,True
-1.5174816267206757,1.3064091407586784,0.6445910241614317,-1.2381045790932028,-1.0045337583968506,1,False,False,True,False,True,False,False,False,True,False,False,False,True
-1.09021458462115,-0.9371048651044077,0.01261609216104447,1.483289597615357,1.4985882910413226,1,True,False,False,False,True,False,False,True,False,False,True,False,False
1.5588410763959093,0.9789815307835225,-0.7949074320616726,-0.9945680177226833,-0.9029586331710117,0,True,False,False,False,False,True,False,True,False,False,False,False,True
1.0461206258764784,-1.1301214115946039,1.2297529982358644,1.6766862063422894,2.1699668941539128,0,False,False,True,False,False,True,False,False,True,False,True,False,False
-1.5174816267206757,1.2721236195939831,-1.649243914210344,0.0640441956078225,-0.663339951374251,0,True,False,False,False,True,False,False,False,False,True,False,False,True
0.6188535837769528,1.1322314984807382,-0.3735908107280811,1.6207808574324079,-0.21462182541221125,1,False,True,False,True,False,False,False,True,False,False,False,False,True
0.44794676693714247,0.6474999793956026,1.779805253865831,0.9347803254269825,-0.2435966267565383,1,False,False,True,True,False,False,True,False,False,False,False,False,True
0.7043069921968579,-0.3813460339179873,1.7915084933473198,1.1696854717057406,0.48184601955051554,0,False,False,True,True,False,False,True,False,False,False,False,True,False
-0.5774941341017191,-0.6058282130670779,-0.13952602109830803,0.49371698246864265,0.3533562703738748,0,False,True,False,True,False,False,False,True,False,False,False,True,False
1.387934259556099,-0.6488419420798736,0.6562942636429203,-0.4238466111973411,-0.13344982322741833,1,False,False,True,False,False,True,False,False,True,False,True,False,False
1.0461206258764784,1.625092826174183,0.3637132766057041,0.5325957612365382,-0.6135293291943181,1,False,True,False,False,False,True,False,False,True,False,False,False,True
0.27703995009733223,-0.9213505110591315,1.206346519272887,1.3503448059176821,1.3701444087549373,1,False,False,True,True,False,False,False,False,True,False,True,False,False
1.6442944848158143,-0.31494467391653075,-0.6193588398393428,0.8661151252385699,0.2732086545075175,1,True,False,False,False,False,True,False,True,False,False,False,True,False
0.6188535837769528,1.4339898378236833,1.1595335613469324,0.5414349259697245,-0.5741741094080318,1,False,False,True,True,False,False,False,False,True,False,False,False,True
-0.492040725681814,-1.3947021608140038,-1.2981467297656846,1.7910090756358763,3.444332027464728,0,True,False,False,True,False,False,False,False,False,True,True,False,False
-0.06477368358228833,0.7233853076339364,-0.5608426424318995,1.3002827865251623,-0.15883589678828977,0,False,True,False,True,False,False,False,True,False,False,False,False,True
0.19158654167742709,-0.19722165356305885,-0.09271306317235341,-0.08887162483832445,-0.2502730003618076,0,False,True,False,True,False,False,False,True,False,False,False,True,False
0.5334001753570476,0.9519357866730103,1.4989275063101033,-0.6323690726049884,-0.7957885164202348,1,False,False,True,True,False,False,True,False,False,False,False,False,True
1.473387667976004,-0.2582459578793331,1.779805253865831,0.06909632534136652,-0.14331632452768928,1,False,False,True,False,False,True,True,False,False,False,False,True,False
1.2170274427162886,-0.015116385558736872,-0.7246879951727406,0.08749399969990393,-0.2666800093487455,1,True,False,False,False,False,True,False,True,False,False,False,True,False
1.6442944848158143,0.22912946134892828,0.11794524749444234,-1.0184540164641933,-0.7830200683445251,1,True,False,False,False,False,True,False,True,False,False,False,True,False
-1.5174816267206757,1.1564858770064124,-0.43210700813552433,0.3878318891026049,-0.5537486310097587,0,False,True,False,False,True,False,False,True,False,False,False,False,True
-0.492040725681814,-1.0216246830219642,-0.8066106715431612,-1.6981348637138383,-0.7327958780913009,1,True,False,False,True,False,False,False,True,False,False,True,False,False
0.6188535837769528,1.4416219505662122,1.8032117328288084,0.4303183189059866,-0.6032441102875222,1,False,False,True,True,False,False,True,False,False,False,False,False,True
0.8752138090366681,-1.0790642188702915,-0.010790386801932835,0.34214158499628716,0.9379035601957947,1,False,True,False,False,False,True,False,True,False,False,True,False,False
-0.492040725681814,-0.9929137436209556,1.346785393050751,-0.7437613766850374,-0.0341086546346222,0,False,False,True,True,False,False,False,False,True,False,True,False,False
